date,open,high,low,close,range,gap,completed_legs,total_distance,efficiency_ratio,day_type,leg_sequence
2024-03-01,22048.3,22352.95,22048.3,22327.3,304.65000000000146,14.200000000000728,21,851.9000000000015,0.3576123958211069,Multi_Wave_Oscillating,"[np.float64(61.5), np.float64(-33.5), np.float64(36.0), np.float64(-27.4), np.float64(51.6), np.float64(-21.4)]"
2024-03-02,22406.95,22418.85,22367.1,22376.25,51.75,79.65000000000146,4,156.75,0.33014354066985646,Multi_Wave_Oscillating,"[np.float64(-27.5), np.float64(45.4), np.float64(-24.0), np.float64(21.8)]"
2024-03-04,22403.5,22440.9,22358.9,22400.25,82.0,27.25,25,978.5999999999949,0.08379317392192973,Multi_Wave_Oscillating,"[np.float64(-6.7), np.float64(33.0), np.float64(-42.2), np.float64(31.0), np.float64(-43.0), np.float64(26.8)]"
2024-03-05,22371.25,22415.6,22269.95,22356.85,145.64999999999782,-29.0,21,950.6499999999978,0.15321096092147285,Multi_Wave_Oscillating,"[np.float64(-15.4), np.float64(58.7), np.float64(-24.2), np.float64(21.4), np.float64(-98.8), np.float64(25.0)]"
2024-03-06,22327.5,22493.0,22225.65,22482.85,267.34999999999854,-29.349999999998545,49,2018.4499999999825,0.13245311996829293,Multi_Wave_Oscillating,"[np.float64(-4.5), np.float64(23.3), np.float64(-27.1), np.float64(47.1), np.float64(-51.1), np.float64(35.0)]"
2024-03-07,22505.3,22524.0,22431.1,22484.6,92.90000000000146,22.450000000000728,35,1251.150000000005,0.07425168844662997,Multi_Wave_Oscillating,"[np.float64(-12.9), np.float64(24.0), np.float64(-35.0), np.float64(23.5), np.float64(-38.8), np.float64(30.8)]"
2024-03-11,22517.5,22517.5,22308.25,22318.4,209.25,32.900000000001455,24,1088.749999999989,0.19219288174512247,Multi_Wave_Oscillating,"[np.float64(-25.7), np.float64(50.5), np.float64(-42.8), np.float64(29.7), np.float64(-42.4), np.float64(26.6)]"
2024-03-12,22334.45,22451.25,22256.75,22330.15,194.5,16.049999999999272,44,1925.7000000000262,0.10100223295424902,Multi_Wave_Oscillating,"[np.float64(31.6), np.float64(-28.0), np.float64(23.0), np.float64(-48.8), np.float64(117.5), np.float64(-27.1)]"
2024-03-13,22446.75,22446.75,21905.75,21981.75,541.0,116.59999999999854,67,3006.6500000000015,0.17993447857249753,Multi_Wave_Oscillating,"[np.float64(-15.6), np.float64(24.6), np.float64(-89.2), np.float64(29.5), np.float64(-46.3), np.float64(28.6)]"
2024-03-14,21982.55,22204.15,21920.05,22151.0,284.1000000000022,0.7999999999992724,60,2344.600000000013,0.12117205493474392,Multi_Wave_Oscillating,"[np.float64(-34.2), np.float64(41.5), np.float64(-34.5), np.float64(85.9), np.float64(-50.4), np.float64(63.2)]"
2024-03-15,22064.85,22120.55,21931.9,21996.55,188.64999999999782,-86.15000000000146,37,1598.9499999999898,0.11798367678789144,Multi_Wave_Oscillating,"[np.float64(25.3), np.float64(-24.8), np.float64(46.4), np.float64(-20.6), np.float64(21.5), np.float64(-103.8)]"
2024-03-18,21990.1,22123.5,21918.25,22051.15,205.25,-6.450000000000728,45,1855.9499999999716,0.11059026374633106,Multi_Wave_Oscillating,"[np.float64(0.0), np.float64(69.8), np.float64(-24.7), np.float64(44.5), np.float64(-88.2), np.float64(24.3)]"
2024-03-19,21946.45,21976.7,21794.4,21813.5,182.29999999999927,-104.70000000000073,34,1289.6500000000015,0.14135618190981977,Multi_Wave_Oscillating,"[np.float64(12.1), np.float64(-32.8), np.float64(21.3), np.float64(-38.7), np.float64(21.7), np.float64(-22.5)]"
2024-03-20,21843.9,21930.5,21710.35,21853.6,220.15000000000146,30.400000000001455,52,2030.899999999987,0.10840021665271696,Multi_Wave_Oscillating,"[np.float64(13.4), np.float64(-28.1), np.float64(25.4), np.float64(-50.3), np.float64(26.5), np.float64(-33.0)]"
2024-03-21,21989.9,22080.8,21941.95,22014.8,138.84999999999854,136.3000000000029,37,1343.0999999999913,0.1033802397438757,Multi_Wave_Oscillating,"[np.float64(13.3), np.float64(-31.6), np.float64(26.9), np.float64(-35.2), np.float64(46.5), np.float64(-29.7)]"
2024-03-22,21932.2,22179.0,21884.15,22084.3,294.84999999999854,-82.59999999999854,38,1555.8499999999985,0.1895105569302946,Multi_Wave_Oscillating,"[np.float64(9.3), np.float64(-93.1), np.float64(85.1), np.float64(-56.0), np.float64(96.3), np.float64(-20.1)]"
2024-03-26,21947.9,22072.65,21947.9,22020.85,124.75,-136.39999999999782,26,909.2500000000146,0.1372009898267781,Multi_Wave_Oscillating,"[np.float64(12.0), np.float64(-24.6), np.float64(37.5), np.float64(-26.9), np.float64(25.4), np.float64(-51.2)]"
2024-03-27,22053.95,22193.15,22053.95,22147.95,139.20000000000073,33.10000000000218,18,727.1499999999869,0.19143230420133842,Multi_Wave_Oscillating,"[np.float64(16.5), np.float64(-35.2), np.float64(69.4), np.float64(-21.8), np.float64(57.6), np.float64(-27.6)]"
2024-03-28,22163.6,22513.2,22163.6,22343.5,349.6000000000022,15.649999999997817,34,1609.899999999987,0.21715634511460652,Multi_Wave_Oscillating,"[np.float64(28.1), np.float64(-31.6), np.float64(142.4), np.float64(-24.5), np.float64(25.0), np.float64(-21.0)]"
2024-04-01,22455.0,22529.1,22427.85,22475.55,101.25,111.5,21,813.9000000000015,0.12440103206782138,Multi_Wave_Oscillating,"[np.float64(34.2), np.float64(-28.2), np.float64(32.3), np.float64(-28.8), np.float64(40.0), np.float64(-62.4)]"
2024-04-02,22458.8,22496.9,22389.15,22464.3,107.75,-16.75,17,667.4499999999971,0.1614353135066304,Multi_Wave_Oscillating,"[np.float64(-17.0), np.float64(81.0), np.float64(-68.2), np.float64(26.7), np.float64(-28.8), np.float64(21.7)]"
2024-04-03,22385.7,22520.9,22347.8,22446.4,173.10000000000218,-78.59999999999854,19,774.1999999999971,0.22358563678636378,Multi_Wave_Oscillating,"[np.float64(-17.6), np.float64(22.3), np.float64(-27.9), np.float64(36.0), np.float64(-21.5), np.float64(103.8)]"
2024-04-04,22592.1,22619.0,22307.45,22543.6,311.5499999999993,145.6999999999971,49,2474.800000000003,0.12588896072409847,Multi_Wave_Oscillating,"[np.float64(-19.7), np.float64(43.0), np.float64(-51.7), np.float64(21.3), np.float64(-86.8), np.float64(52.6)]"
2024-04-05,22486.4,22536.6,22429.0,22525.5,107.59999999999854,-57.19999999999709,27,1040.0999999999985,0.10345159119315325,Multi_Wave_Oscillating,"[np.float64(-18.5), np.float64(42.7), np.float64(-50.2), np.float64(66.5), np.float64(-42.2), np.float64(36.4)]"
2024-04-08,22580.25,22696.95,22550.35,22661.0,146.60000000000218,54.75,11,529.2499999999927,0.2769957487009999,Multi_Wave_Oscillating,"[np.float64(-22.0), np.float64(73.5), np.float64(-37.2), np.float64(44.2), np.float64(-24.8), np.float64(91.0)]"
2024-04-09,22760.0,22768.35,22613.15,22642.05,155.1999999999971,99.0,14,707.75,0.2192864712115819,Multi_Wave_Oscillating,"[np.float64(-51.8), np.float64(83.9), np.float64(-25.8), np.float64(34.8), np.float64(-41.2), np.float64(30.4)]"
2024-04-10,22721.25,22775.7,22674.55,22735.05,101.15000000000146,79.20000000000073,20,684.1500000000124,0.14784769421910346,Multi_Wave_Oscillating,"[np.float64(-11.5), np.float64(21.6), np.float64(-29.8), np.float64(47.6), np.float64(-24.8), np.float64(21.8)]"
2024-04-12,22677.4,22726.44922,22503.75,22519.4,222.6992199999986,-57.64999999999782,32,1330.703120000002,0.1673545486238871,Multi_Wave_Oscillating,"[np.float64(-16.3), np.float64(69.2), np.float64(-101.6), np.float64(34.0), np.float64(-26.0), np.float64(29.4)]"
2024-04-15,22356.7,22427.44922,22259.55078,22277.45,167.8984399999972,-162.70000000000073,31,1375.1984399999856,0.12209033628630278,Multi_Wave_Oscillating,"[np.float64(15.5), np.float64(-65.0), np.float64(26.4), np.float64(-32.5), np.float64(53.7), np.float64(-31.9)]"
2024-04-16,22125.3,22213.75,22079.44922,22177.45,134.3007800000014,-152.15000000000146,25,1061.1038999999946,0.12656704023046383,Multi_Wave_Oscillating,"[np.float64(-20.2), np.float64(69.0), np.float64(-36.4), np.float64(60.0), np.float64(-30.7), np.float64(44.0)]"
2024-04-18,22212.35,22326.5,21961.69922,22045.75,364.8007800000014,34.89999999999782,52,2778.7062400000104,0.13128439946210363,Multi_Wave_Oscillating,"[np.float64(20.7), np.float64(-50.2), np.float64(29.5), np.float64(-68.5), np.float64(25.3), np.float64(-34.6)]"
2024-04-19,21861.5,22179.55078,21777.65039,22149.7,401.9003900000025,-184.25,67,2581.300779999983,0.1556968459909601,Multi_Wave_Oscillating,"[np.float64(-9.5), np.float64(35.0), np.float64(-58.4), np.float64(88.8), np.float64(-37.3), np.float64(28.2)]"
2024-04-22,22336.9,22375.65039,22198.15039,22370.5,177.5,187.20000000000073,31,1154.09883000001,0.15379965336244078,Multi_Wave_Oscillating,"[np.float64(-28.7), np.float64(46.4), np.float64(-48.4), np.float64(30.1), np.float64(-36.6), np.float64(27.2)]"
2024-04-23,22447.05,22447.55078,22349.44922,22361.0,98.10156000000279,76.54999999999927,22,809.1023399999976,0.12124740610687527,Multi_Wave_Oscillating,"[np.float64(-17.3), np.float64(40.0), np.float64(-42.5), np.float64(22.2), np.float64(-28.5), np.float64(23.7)]"
2024-04-24,22421.55,22476.44922,22384.0,22412.2,92.4492199999986,60.54999999999927,11,437.9468799999995,0.21109688005997146,Multi_Wave_Oscillating,"[np.float64(-17.4), np.float64(21.8), np.float64(-25.6), np.float64(76.6), np.float64(-38.1), np.float64(26.6)]"
2024-04-25,22316.9,22625.94922,22305.25,22559.25,320.6992199999986,-95.29999999999927,37,1723.1499999999905,0.1861121898848042,Multi_Wave_Oscillating,"[np.float64(18.0), np.float64(-39.4), np.float64(80.3), np.float64(-31.4), np.float64(50.0), np.float64(-20.1)]"
2024-04-26,22620.4,22620.4,22385.55078,22450.2,234.84922000000006,61.150000000001455,41,1470.4492200000022,0.15971256729287103,Multi_Wave_Oscillating,"[np.float64(-7.3), np.float64(26.3), np.float64(-27.1), np.float64(20.8), np.float64(-25.5), np.float64(33.8)]"
2024-04-29,22475.55,22655.80078,22441.90039,22633.15,213.90039000000252,25.349999999998545,23,878.3484399999907,0.24352566733084285,Multi_Wave_Oscillating,"[np.float64(24.3), np.float64(-30.3), np.float64(38.3), np.float64(-21.7), np.float64(43.5), np.float64(-80.8)]"
2024-04-30,22679.65,22783.34961,22568.40039,22587.75,214.94922000000224,46.5,23,1052.046880000009,0.20431524876534057,Multi_Wave_Oscillating,"[np.float64(-17.2), np.float64(34.5), np.float64(-27.4), np.float64(85.9), np.float64(-54.4), np.float64(42.3)]"
2024-05-02,22567.85,22710.5,22567.85,22656.75,142.65000000000146,-19.900000000001455,40,1521.1484400000045,0.0937778301241929,Multi_Wave_Oscillating,"[np.float64(11.1), np.float64(-33.6), np.float64(35.8), np.float64(-43.4), np.float64(49.6), np.float64(-50.0)]"
2024-05-03,22766.35,22794.69922,22348.05078,22456.7,446.6484399999972,109.59999999999854,52,2350.1460999999763,0.19005135042455518,Multi_Wave_Oscillating,"[np.float64(-5.3), np.float64(24.1), np.float64(-20.8), np.float64(33.9), np.float64(-40.7), np.float64(24.2)]"
2024-05-06,22561.6,22588.80078,22409.44922,22458.0,179.3515600000028,104.89999999999782,43,1915.1015600000173,0.09365120040944522,Multi_Wave_Oscillating,"[np.float64(-32.9), np.float64(24.8), np.float64(-28.9), np.float64(91.6), np.float64(-154.9), np.float64(70.3)]"
2024-05-07,22489.75,22499.05078,22232.05078,22304.5,267.0,31.75,47,1872.1960999999937,0.14261326577915684,Multi_Wave_Oscillating,"[np.float64(-33.3), np.float64(52.0), np.float64(-44.2), np.float64(23.2), np.float64(-28.8), np.float64(39.1)]"
2024-05-08,22231.19922,22368.65039,22185.19922,22306.75,183.45117000000027,-73.3007800000014,43,1933.8585799999928,0.0948627639566079,Multi_Wave_Oscillating,"[np.float64(-23.6), np.float64(97.1), np.float64(-65.8), np.float64(46.2), np.float64(-27.3), np.float64(36.6)]"
2024-05-09,22224.80078,22307.75,21932.40039,21968.15,375.3496100000011,-81.9492199999986,44,1850.7961000000068,0.20280440941063133,Multi_Wave_Oscillating,"[np.float64(17.1), np.float64(-61.2), np.float64(22.3), np.float64(-35.1), np.float64(39.2), np.float64(-51.9)]"
2024-05-10,21990.94922,22131.30078,21950.30078,22054.0,181.0,22.79921999999715,42,1741.7468799999988,0.10391865895003075,Multi_Wave_Oscillating,"[np.float64(-17.1), np.float64(42.3), np.float64(-65.8), np.float64(105.8), np.float64(-23.6), np.float64(22.0)]"
2024-05-13,22027.94922,22131.65039,21821.05078,22119.4,310.5996099999975,-26.050780000001396,39,1959.5964899999926,0.15850181993334692,Multi_Wave_Oscillating,"[np.float64(-64.2), np.float64(49.6), np.float64(-127.4), np.float64(46.1), np.float64(-69.3), np.float64(58.2)]"
2024-05-14,22112.90039,22270.05078,22081.25,22223.8,188.8007800000014,-6.499610000002576,28,1294.3515599999846,0.14586514656033917,Multi_Wave_Oscillating,"[np.float64(18.9), np.float64(-87.5), np.float64(49.4), np.float64(-33.8), np.float64(34.5), np.float64(-43.0)]"
2024-05-15,22255.59961,22297.55078,22151.75,22210.4,145.8007800000014,31.79961000000185,35,1472.852340000005,0.09899212299856272,Multi_Wave_Oscillating,"[np.float64(-13.7), np.float64(35.8), np.float64(-31.0), np.float64(30.8), np.float64(-28.8), np.float64(49.1)]"
2024-05-16,22319.19922,22432.25,22054.55078,22392.35,377.6992199999986,108.79921999999715,72,3211.248439999985,0.11761756433893367,Multi_Wave_Oscillating,"[np.float64(-11.7), np.float64(48.8), np.float64(-82.7), np.float64(20.4), np.float64(-21.8), np.float64(22.0)]"
2024-05-17,22415.25,22502.15039,22345.65039,22465.55,156.5,22.900000000001455,38,1386.952340000007,0.11283733080546891,Multi_Wave_Oscillating,"[np.float64(-9.9), np.float64(29.4), np.float64(-24.0), np.float64(21.8), np.float64(-44.1), np.float64(47.3)]"
2024-05-18,22512.84961,22519.84961,22470.09961,22506.8,49.75,47.29961000000185,3,116.0023399999991,0.4288706589884341,V_Shape_Reversal,"[np.float64(-2.5), np.float64(23.1), np.float64(-48.7)]"
2024-05-21,22404.55078,22591.09961,22404.55078,22507.55,186.54882999999973,-102.24921999999788,23,935.103120000007,0.19949546313137992,Multi_Wave_Oscillating,"[np.float64(7.7), np.float64(-52.4), np.float64(65.6), np.float64(-46.9), np.float64(22.1), np.float64(-29.8)]"
2024-05-22,22576.59961,22629.5,22483.15039,22620.5,146.34961000000112,69.04961000000185,37,1352.6515599999839,0.10819461147851178,Multi_Wave_Oscillating,"[np.float64(-16.6), np.float64(22.9), np.float64(-33.9), np.float64(44.9), np.float64(-21.9), np.float64(20.2)]"
2024-05-23,22614.09961,22993.59961,22577.44922,22951.0,416.1503900000025,-6.400389999998879,46,1885.5961000000098,0.2206996450618456,Multi_Wave_Oscillating,"[np.float64(-8.9), np.float64(25.4), np.float64(-27.0), np.float64(26.2), np.float64(-31.7), np.float64(109.2)]"
2024-05-24,22930.75,23026.40039,22908.0,22952.0,118.40038999999888,-20.25,34,1320.5523399999984,0.08965974798090852,Multi_Wave_Oscillating,"[np.float64(-7.7), np.float64(75.1), np.float64(-24.1), np.float64(45.1), np.float64(-70.1), np.float64(50.2)]"
2024-05-27,23038.94922,23110.80078,22871.19922,22931.05,239.6015600000028,86.9492199999986,26,1382.5038999999815,0.1733098619107013,Multi_Wave_Oscillating,"[np.float64(-43.3), np.float64(38.5), np.float64(-49.0), np.float64(46.5), np.float64(-63.2), np.float64(21.8)]"
2024-05-28,22977.15039,22998.55078,22858.5,22868.65,140.0507800000014,46.10038999999961,33,1252.6023399999976,0.11180785435863201,Multi_Wave_Oscillating,"[np.float64(6.0), np.float64(-31.2), np.float64(27.5), np.float64(-52.2), np.float64(37.3), np.float64(-32.0)]"
2024-05-29,22762.75,22825.5,22685.44922,22705.8,140.0507800000014,-105.90000000000146,34,1310.9531200000129,0.106831264873911,Multi_Wave_Oscillating,"[np.float64(20.2), np.float64(-49.2), np.float64(23.7), np.float64(-24.7), np.float64(23.9), np.float64(-20.2)]"
2024-05-30,22617.44922,22705.75,22417.0,22557.1,288.75,-88.35078000000067,34,1594.2945399999953,0.1811145887760494,Multi_Wave_Oscillating,"[np.float64(21.7), np.float64(-40.1), np.float64(70.2), np.float64(-78.3), np.float64(21.1), np.float64(-27.1)]"
2024-05-31,22568.09961,22653.75,22465.09961,22550.45,188.65038999999888,10.999610000002576,48,2154.1507800000036,0.08757529498468931,Multi_Wave_Oscillating,"[np.float64(22.3), np.float64(-35.8), np.float64(78.2), np.float64(-21.3), np.float64(32.7), np.float64(-28.2)]"
2024-06-03,23337.9,23338.69922,23062.30078,23307.25,276.3984399999972,787.4500000000007,45,2169.101559999999,0.1274253105972582,Multi_Wave_Oscillating,"[np.float64(-25.9), np.float64(103.8), np.float64(-104.8), np.float64(47.9), np.float64(-40.8), np.float64(53.0)]"
2024-06-04,23179.5,23179.5,21281.44922,21996.45,1898.0507800000014,-127.75,149,17773.05311999995,0.1067937380924233,Multi_Wave_Oscillating,"[np.float64(-31.1), np.float64(225.7), np.float64(-383.6), np.float64(182.6), np.float64(-359.7), np.float64(67.2)]"
2024-06-05,22128.34961,22670.40039,21791.94922,22573.0,878.4511700000003,131.8996100000004,132,7487.099219999989,0.11732864012986882,Multi_Wave_Oscillating,"[np.float64(-18.3), np.float64(81.1), np.float64(-210.1), np.float64(68.1), np.float64(-168.2), np.float64(263.0)]"
2024-06-06,22798.59961,22910.15039,22642.59961,22849.05,267.55077999999776,225.59961000000112,123,5899.301559999993,0.04535295869838498,Multi_Wave_Oscillating,"[np.float64(-26.1), np.float64(76.9), np.float64(-105.2), np.float64(96.9), np.float64(-79.7), np.float64(117.0)]"
2024-06-07,22821.84961,23320.19922,22789.05078,23270.05,531.1484399999972,-27.20038999999815,72,3254.149220000025,0.16322190658484714,Multi_Wave_Oscillating,"[np.float64(-20.1), np.float64(144.0), np.float64(-30.3), np.float64(24.5), np.float64(-21.2), np.float64(37.3)]"
2024-06-10,23319.15039,23411.90039,23227.15039,23234.45,184.75,49.10038999999961,47,2191.251169999974,0.08431256194149674,Multi_Wave_Oscillating,"[np.float64(18.6), np.float64(-28.5), np.float64(23.9), np.float64(-62.6), np.float64(64.4), np.float64(-167.8)]"
